66.1828 	2201	
66.1875 	2170	
66.1922 	2117	
66.1969 	2077	
66.2016 	2276	
66.2062 	2039	
66.2109 	2127	
66.2156 	2235	
66.2203 	2168	
66.225 	2190	
66.2297 	2202	
66.2344 	2164	
66.2391 	2001	
66.2438 	2101	
66.2484 	2178	
66.2531 	2251	
66.2578 	2165	
66.2625 	2306	
66.2672 	2183	
66.2719 	2154	
66.2766 	2171	
66.2813 	2221	
66.2859 	2146	
66.2906 	2149	
66.2953 	2185	
66.3 	2246	
66.3047 	2140	
66.3094 	2185	
66.3141 	2238	
66.3188 	2167	
66.3234 	2203	
66.3281 	2219	
66.3328 	2118	
66.3375 	2201	
66.3422 	2198	
66.3469 	2130	
66.3516 	2173	
66.3562 	2265	
66.3609 	2228	
66.3656 	2175	
66.3703 	2146	
66.375 	2176	
66.3797 	2182	
66.3844 	2124	
66.3891 	2146	
66.3937 	2089	
66.3984 	2183	
66.4031 	2102	
66.4078 	2132	
66.4125 	2254	
66.4172 	2133	
66.4219 	2118	
66.4266 	2170	
66.4313 	2135	
66.4359 	2097	
66.4406 	2202	
66.4453 	2092	
66.45 	2251	
66.4547 	2185	
66.4594 	2268	
66.4641 	2180	
66.4688 	2222	
66.4734 	2119	
66.4781 	2138	
66.4828 	2096	
66.4875 	2100	
66.4922 	2031	
66.4969 	2297	
66.5016 	2146	
66.5062 	2133	
66.5109 	2177	
66.5156 	2156	
66.5203 	2195	
66.525 	2155	
66.5297 	1992	
66.5344 	2084	
66.5391 	2126	
66.5437 	2167	
66.5484 	2101	
66.5531 	2093	
66.5578 	2211	
66.5625 	2040	
66.5672 	2098	
66.5719 	2204	
66.5766 	2132	
66.5812 	2119	
66.5859 	2211	
66.5906 	2182	
66.5953 	2140	
66.6 	2141	
66.6047 	2138	
66.6094 	2216	
66.6141 	2166	
66.6188 	2198	
66.6234 	2128	
66.6281 	2240	
66.6328 	2166	
66.6375 	2129	
66.6422 	2119	
66.6469 	2164	
66.6516 	2161	
66.6563 	2187	
66.6609 	2174	
66.6656 	2097	
66.6703 	2148	
66.675 	2222	
66.6797 	2069	
66.6844 	2195	
66.6891 	2119	
66.6937 	2225	
66.6984 	2080	
66.7031 	2183	
66.7078 	2157	
66.7125 	2157	
66.7172 	2158	
66.7219 	2182	
66.7266 	2143	
66.7312 	2228	
66.7359 	2077	
66.7406 	2174	
66.7453 	2196	
66.75 	2149	
66.7547 	2071	
66.7594 	2143	
66.7641 	2214	
66.7688 	2228	
66.7734 	2244	
66.7781 	2230	
66.7828 	2321	
66.7875 	2129	
66.7922 	2198	
66.7969 	2064	
66.8016 	2087	
66.8063 	2158	
66.8109 	2092	
66.8156 	2100	
66.8203 	2135	
66.825 	2204	
66.8297 	2136	
66.8344 	2176	
66.8391 	2077	
66.8438 	2113	
66.8484 	2137	
66.8531 	2240	
66.8578 	2180	
66.8625 	2140	
66.8672 	2283	
66.8719 	2142	
66.8766 	2255	
66.8812 	2181	
66.8859 	2101	
66.8906 	2239	
66.8953 	2031	
66.9 	2093	
66.9047 	2213	
66.9094 	2086	
66.9141 	2209	
66.9187 	2268	
66.9234 	2221	
66.9281 	2208	
66.9328 	2125	
66.9375 	2168	
66.9422 	2187	
66.9469 	2261	
66.9516 	2150	
66.9563 	2214	
66.9609 	2130	
66.9656 	2173	
66.9703 	2140	
66.975 	2202	
66.9797 	2250	
66.9844 	2100	
66.9891 	2152	
66.9938 	2054	
66.9984 	2189	
67.0031 	2252	
67.0078 	2208	
67.0125 	2131	
67.0172 	2166	
67.0219 	2227	
67.0266 	2251	
67.0312 	2159	
67.0359 	2153	
67.0406 	2276	
67.0453 	2160	
67.05 	2174	
67.0547 	2220	
67.0594 	2211	
67.0641 	2244	
67.0687 	2214	
67.0734 	2215	
67.0781 	2170	
67.0828 	2115	
67.0875 	2239	
67.0922 	2142	
67.0969 	2168	
67.1016 	2265	
67.1062 	2182	
67.1109 	2121	
67.1156 	2223	
67.1203 	2161	
67.125 	2230	
67.1297 	2125	
67.1344 	2217	
67.1391 	2243	
67.1438 	2192	
67.1484 	2189	
67.1531 	2238	
67.1578 	2078	
67.1625 	2321	
67.1672 	2082	
67.1719 	2234	
67.1766 	2234	
67.1813 	2208	
67.1859 	2273	
67.1906 	2190	
67.1953 	2204	
67.2 	2333	
67.2047 	2209	
67.2094 	2256	
67.2141 	2192	
67.2187 	2237	
67.2234 	2301	
67.2281 	2153	
67.2328 	2172	
67.2375 	2093	
67.2422 	2235	
67.2469 	2165	
67.2516 	2210	
67.2562 	2169	
67.2609 	2187	
67.2656 	2325	
67.2703 	2146	
67.275 	2207	
67.2797 	2101	
67.2844 	2315	
67.2891 	2120	
67.2937 	2327	
67.2984 	2246	
67.3031 	2173	
67.3078 	2241	
67.3125 	2258	
67.3172 	2298	
67.3219 	2258	
67.3266 	2171	
67.3313 	2189	
67.3359 	2279	
67.3406 	2148	
67.3453 	2338	
67.35 	2268	
67.3547 	2253	
67.3594 	2249	
67.3641 	2259	
67.3688 	2240	
67.3734 	2279	
67.3781 	2242	
67.3828 	2340	
67.3875 	2233	
67.3922 	2273	
67.3969 	2373	
67.4016 	2259	
67.4062 	2311	
67.4109 	2180	
67.4156 	2273	
67.4203 	2311	
67.425 	2201	
67.4297 	2210	
67.4344 	2306	
67.4391 	2305	
67.4437 	2261	
67.4484 	2249	
67.4531 	2166	
67.4578 	2268	
67.4625 	2197	
67.4672 	2246	
67.4719 	2181	
67.4766 	2250	
67.4813 	2330	
67.4859 	2278	
67.4906 	2395	
67.4953 	2312	
67.5 	2228	
67.5047 	2198	
67.5094 	2276	
67.5141 	2230	
67.5188 	2402	
67.5234 	2162	
67.5281 	2187	
67.5328 	2273	
67.5375 	2250	
67.5422 	2222	
67.5469 	2172	
67.5516 	2229	
67.5562 	2328	
67.5609 	2263	
