1.3e-06,0.000762930962711383
1.30133444816054e-06,0.000224745726510817
1.30266889632107e-06,0.000267903054078792
1.30400334448161e-06,0.000225754129363961
1.30533779264214e-06,0.000740109974738895
1.30667224080268e-06,0.000662167131865706
1.30800668896321e-06,0.000518598722954339
1.30934113712375e-06,0.000451829668576157
1.31067558528428e-06,0.000225207317154905
1.31201003344482e-06,0.000519132178193343
1.31334448160535e-06,0.000367442121745954
1.31467892976589e-06,0.000328291480055089
1.31601337792642e-06,0.000273271936905023
1.31734782608696e-06,0.000223158597739324
1.31868227424749e-06,0.000280673681147658
1.32001672240803e-06,0.000299678095074312
1.32135117056856e-06,0.000483680862998561
1.3226856187291e-06,0.000281310181794339
1.32402006688963e-06,0.000329642784975082
1.32535451505017e-06,0.000228590232537967
1.3266889632107e-06,0.000226424431444637
1.32802341137124e-06,0.000438074176336414
1.32935785953177e-06,0.00038942714396587
1.33069230769231e-06,0.00038438510797504
1.33202675585284e-06,0.000417899899363256
1.33336120401338e-06,0.000651050464293739
1.33469565217391e-06,0.000689717914885115
1.33603010033445e-06,0.000640607605012345
1.33736454849498e-06,0.000230084839288963
1.33869899665552e-06,0.000269852158219427
1.34003344481605e-06,0.000445921277221984
1.34136789297659e-06,0.00118960504183176
1.34270234113712e-06,0.000261992312354237
1.34403678929766e-06,0.000377576803591173
1.34537123745819e-06,0.00090969430498159
1.34670568561873e-06,0.000437838412643401
1.34804013377926e-06,0.000445852349234725
1.3493745819398e-06,0.000240365646892033
1.35070903010033e-06,0.000662148971557826
1.35204347826087e-06,0.000480326746759544
1.3533779264214e-06,0.000247810073410349
1.35471237458194e-06,0.000245829354313188
1.35604682274248e-06,0.00109245449866389
1.35738127090301e-06,0.000663336296183937
1.35871571906355e-06,0.000420061794916883
1.36005016722408e-06,0.000251477906482552
1.36138461538462e-06,0.000519353427633353
1.36271906354515e-06,0.000423841365732805
1.36405351170569e-06,0.000289259312617768
1.36538795986622e-06,0.000345541311904045
1.36672240802676e-06,0.000251622424038183
1.36805685618729e-06,0.000279696935203687
1.36939130434783e-06,0.000259741591744957
1.37072575250836e-06,0.00037463121883956
1.3720602006689e-06,0.000254661250749316
1.37339464882943e-06,0.000567107118366259
1.37472909698997e-06,0.000258850880373679
1.3760635451505e-06,0.000621115392419388
1.37739799331104e-06,0.000573235136399731
1.37873244147157e-06,0.00076331913996693
1.38006688963211e-06,0.000311712897421881
